HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Non-Facility Limiting Charge,Facility Limiting Charge,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Work RVU,NA Flag for Trans Non-FAC PE RVU,Transitioned Non-FAC PE RVU,NA Flag for Fully IMP Non-FAC PE RVU,Fully Implemented Non-FAC PE RVU,NA Flag for Trans facility PE RVU,Transitioned Facility PE RVU,NA Flag for Fully IMP FAC PE RVU,Fully Implemented Facility PE RVU,MP RVU,Transitioned Non-FAC Total,Transitioned Facility Total,Fully Implemented Non-Fac Total,Fully Implemented Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Not Used for Medicare,Diag Imaging Family Ind,Opps Non-Facility Payment Amount,Opps Facility Payment Amount,Non-Fac PE Used For Opps PMT AMT,Facility PE Used For Opps PMT AMT,Malpractice Used For Opps PMT AMT
31256,  ,Exploration maxillary sinus,1240201,,193.07,,210.92,1.064,1.172,1.032,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,1230299,,177.62,,194.05,1.012,1.016,0.973,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,1230201,,186.97,,204.27,1.02,1.078,1.309,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,1220201,,195.5,,213.59,1.057,1.192,1.168,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,1210201,,175.54,,191.78,1.009,0.992,0.949,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,1150200,,166.6,,182.01,1.0,0.926,0.665,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,1140216,,172.41,,188.36,1.0,0.862,1.333,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,1130200,,171.56,,187.43,1.002,0.984,0.755,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,1120201,,168.02,,183.56,1.0,0.913,0.817,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,1031235,,163.07,,178.15,1.0,0.896,0.544,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,1021299,,170.66,,186.45,1.0,0.883,1.125,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,1021201,,177.5,,193.92,1.0,0.997,1.128,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,1011200,,161.91,,176.88,1.0,0.869,0.575,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,920250,,175.99,,192.27,1.0,1.007,0.982,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,920220,,175.99,,192.27,1.0,1.007,0.982,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,910299,,178.99,,195.55,1.0,0.94,1.467,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,910204,,199.06,,217.47,1.0,1.027,2.5,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,910203,,186.81,,204.09,1.0,0.998,1.77,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,820299,,173.02,,189.03,1.0,0.911,1.173,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,820201,,185.65,,202.82,1.003,0.986,1.718,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,810200,,163.77,,178.92,1.0,0.922,0.485,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,730200,,163.67,,178.81,1.0,0.852,0.768,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,720299,,168.49,,184.07,1.0,0.881,0.982,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,720201,,174.21,,190.32,1.0,0.935,1.156,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,710213,,160.55,,175.4,1.0,0.86,0.518,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,630200,,163.64,,178.77,1.0,0.957,0.331,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,620200,,167.24,,182.71,1.0,1.025,0.3,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,610299,,176.08,,192.37,1.0,0.912,1.381,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,610216,,192.59,,210.4,1.007,1.023,2.018,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,610215,,187.42,,204.76,1.007,1.048,1.556,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,610212,,182.25,,199.1,1.0,0.918,1.784,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,540200,,160.86,,175.74,1.0,0.917,0.304,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,530299,,167.06,,182.51,1.0,0.859,0.974,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,530202,,172.62,,188.59,1.0,0.948,0.992,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,530201,,172.89,,188.88,1.0,0.952,0.994,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,520200,,163.61,,178.74,1.0,0.906,0.54,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,510200,,162.83,,177.89,1.0,0.913,0.457,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,441299,,171.61,,187.48,1.0,0.945,0.934,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,441231,,177.34,,193.74,1.0,1.046,0.914,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,441228,,175.43,,191.65,1.011,0.998,0.902,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,441220,,169.29,,184.95,1.0,0.903,0.947,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,441218,,183.33,,200.29,1.014,1.003,1.409,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,441215,,175.17,,191.38,1.014,1.0,0.855,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,441211,,175.6,,191.84,1.011,1.007,0.877,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,441209,,174.67,,190.82,1.014,1.006,0.795,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,431200,,166.65,,182.06,1.0,0.891,0.813,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,421205,,172.83,,188.82,1.0,0.908,1.172,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,411201,,177.32,,193.72,1.008,1.053,0.827,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,360221,,172.08,,187.99,1.0,1.0,0.739,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,350209,,170.84,,186.64,1.0,0.933,0.93,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,340202,,166.93,,182.37,1.0,1.0,0.382,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,330201,,168.88,,184.5,1.0,1.0,0.517,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,320201,,175.52,,191.75,1.0,1.0,0.978,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,310200,,172.24,,188.18,1.0,0.975,0.854,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,240299,,176.09,,192.38,1.007,1.04,0.803,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,240202,,191.21,,208.89,1.043,1.22,0.853,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,230299,,169.86,,185.57,1.0,0.986,0.643,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,230201,,178.8,,195.34,1.013,1.103,0.688,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,220200,,162.59,,177.63,1.0,0.908,0.461,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,210201,,225.7,,246.58,1.5,1.081,0.592,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,131200,,173.59,,189.65,1.0,1.0,0.844,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,121201,,178.39,,194.89,1.0,1.149,0.561,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,118274,,182.17,,199.02,1.022,1.175,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,118273,,178.79,,195.33,1.014,1.132,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,118272,,183.9,,200.91,1.028,1.191,0.572,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,118271,,176.61,,192.95,1.014,1.093,0.57,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,118218,,187.21,,204.53,1.042,1.194,0.69,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,118217,,184.36,,201.42,1.026,1.183,0.651,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111275,,176.47,,192.79,1.014,1.093,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111270,,176.47,,192.79,1.014,1.093,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111269,,176.47,,192.79,1.014,1.093,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111268,,176.47,,192.79,1.014,1.093,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111267,,186.07,,203.28,1.027,1.232,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111266,,183.68,,200.67,1.017,1.209,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111265,,205.6,,224.62,1.1,1.435,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111264,,182.89,,199.81,1.035,1.165,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111263,,182.26,,199.11,1.034,1.156,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111262,,181.25,,198.01,1.014,1.093,0.892,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111261,,176.47,,192.79,1.014,1.093,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111260,,176.47,,192.79,1.014,1.093,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111259,,176.47,,192.79,1.014,1.093,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111258,,176.47,,192.79,1.014,1.093,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111257,,176.47,,192.79,1.014,1.093,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111256,,176.47,,192.79,1.014,1.093,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111255,,176.47,,192.79,1.014,1.093,0.56,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111254,,178.24,,194.73,1.017,1.093,0.662,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111253,,192.58,,210.39,1.058,1.31,0.47,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111252,,202.13,,220.83,1.088,1.419,0.47,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111251,,193.32,,211.2,1.058,1.31,0.521,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111209,,203.59,,222.42,1.1,1.435,0.42,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,111205,,201.77,,220.44,1.088,1.419,0.445,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31256,  ,Exploration maxillary sinus,0,,175.84,,192.1,1.0,1.0,1.0,A,3.11,,1.82,,1.82,,1.82,,1.82,0.44,5.37,5.37,5.37,5.37,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31267,  ,Endoscopy maxillary sinus,1520200,,252.65,,276.02,1.0,0.911,1.033,A,4.68,,2.55,,2.55,,2.55,,2.55,0.69,7.92,7.92,7.92,7.92,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31267,  ,Endoscopy maxillary sinus,1510200,,247.1,,269.95,1.0,0.877,0.913,A,4.68,,2.55,,2.55,,2.55,,2.55,0.69,7.92,7.92,7.92,7.92,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31267,  ,Endoscopy maxillary sinus,1451250,,247.86,,270.79,1.0,0.993,0.518,A,4.68,,2.55,,2.55,,2.55,,2.55,0.69,7.92,7.92,7.92,7.92,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31267,  ,Endoscopy maxillary sinus,1441201,,263.01,,287.34,1.025,1.039,0.849,A,4.68,,2.55,,2.55,,2.55,,2.55,0.69,7.92,7.92,7.92,7.92,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
31267,  ,Endoscopy maxillary sinus,1431240,,259.87,,283.91,1.0,1.034,0.898,A,4.68,,2.55,,2.55,,2.55,,2.55,0.69,7.92,7.92,7.92,7.92,0,0,0.0,0.0,0.0,3,1,1,0,0,9,31231.0,32.7442,,99,,,0,0,0
