CPT only copyright 2009 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
,29580,TOTAL,"385,523","$16,223,169.85","$12,549,131.62",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$28.18,$22.54,
,,OTHER,"385,522","$16,223,141.67","$12,549,109.08",
,29590,TOTAL,"2,929","$124,475.27","$96,273.14",
,,80S,0,$0.00,$0.00,
,,OTHER,"2,929","$124,475.27","$96,273.14",
,29700,TOTAL,"2,797","$126,784.68","$98,468.04",
,,OTHER,"2,797","$126,784.68","$98,468.04",
,29705,TOTAL,"2,425","$133,832.21","$103,260.63",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$26.46,$21.17,
,,OTHER,"2,424","$133,805.75","$103,239.46",
,29710,TOTAL,14,"$1,193.26",$954.63,
,,OTHER,14,"$1,193.26",$954.63,
,29715,TOTAL,N/A,$130.38,$104.30,
,,OTHER,N/A,$130.38,$104.30,
,29720,TOTAL,154,"$9,926.44","$7,795.86",
,,OTHER,154,"$9,926.44","$7,795.86",
,29730,TOTAL,580,"$27,604.76","$21,061.50",
,,OTHER,580,"$27,604.76","$21,061.50",
,29740,TOTAL,126,"$9,333.24","$7,219.18",
,,OTHER,126,"$9,333.24","$7,219.18",
,29750,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,29799,TOTAL,"2,482","$92,842.39","$71,987.01",
,,80S,0,$0.00,$0.00,
,,OTHER,"2,482","$92,842.39","$71,987.01",
,29800,TOTAL,26,"$12,101.44","$9,590.78",
,,80S,N/A,$33.34,$26.67,
,,OTHER,25,"$12,068.10","$9,564.11",
,29804,TOTAL,148,"$86,579.53","$67,152.65",
,,80S,N/A,$179.19,$143.35,
,,SG,N/A,"$4,367.55","$3,494.04",
,,OTHER,138,"$82,032.79","$63,515.26",
,29805,TOTAL,"1,098","$332,357.99","$261,997.26",
,,80S,0,$0.00,$0.00,
,,SG,18,"$11,050.22","$8,732.20",
,,OTHER,"1,080","$321,307.77","$253,265.06",
,29806,TOTAL,"1,902","$1,683,195.21","$1,321,389.98",
,,80S,N/A,$306.82,$245.46,
,,SG,33,"$31,537.78","$24,398.12",
,,OTHER,"1,867","$1,651,350.61","$1,296,746.40",
,29807,TOTAL,"5,574","$4,328,372.47","$3,389,421.14",
,,80S,N/A,$429.60,$343.68,
,,SG,100,"$79,245.82","$62,123.90",
,,OTHER,"5,469","$4,248,697.05","$3,326,953.56",
,29819,TOTAL,"1,757","$454,386.82","$360,122.74",
,,80S,N/A,$132.54,$106.03,
,,SG,44,"$31,249.32","$24,999.47",
,,OTHER,"1,709","$423,004.96","$335,017.24",
,29820,TOTAL,"1,825","$358,541.41","$284,814.67",
,,80S,361,"$6,601.94","$5,251.66",
,,SG,15,"$11,373.78","$9,099.02",
,,OTHER,"1,449","$340,565.69","$270,463.99",
,29821,TOTAL,"2,346","$438,911.97","$347,832.36",
,,80S,485,"$10,113.02","$8,005.92",
,,SG,39,"$24,423.18","$19,538.56",
,,OTHER,"1,822","$404,375.77","$320,287.88",
,29822,TOTAL,"27,011","$4,871,078.10","$3,846,131.01",
,,80S,"5,157","$103,547.08","$82,091.17",
,,SG,610,"$270,619.42","$213,463.47",
,,OTHER,"21,244","$4,496,911.60","$3,550,576.37",
,29823,TOTAL,"39,520","$9,321,952.67","$7,359,943.50",
,,80S,"9,141","$249,358.45","$197,425.94",
,,SG,912,"$645,333.67","$506,951.14",
,,OTHER,"29,467","$8,427,260.55","$6,655,566.42",
,29824,TOTAL,"59,107","$12,513,486.39","$9,855,891.05",
,,80S,"13,055","$361,602.25","$286,861.09",
,,SG,"1,425","$672,350.10","$527,528.22",
,,OTHER,"44,627","$11,479,534.04","$9,041,501.74",
,29825,TOTAL,"3,461","$915,787.61","$712,246.73",
,,80S,717,"$20,486.72","$15,888.51",
,,SG,64,"$60,114.05","$43,407.48",
,,OTHER,"2,680","$835,186.84","$652,950.74",
,29826,TOTAL,"126,026","$47,325,249.01","$37,149,819.60",
,,80S,"26,519","$1,260,913.06","$994,703.14",
,,SG,"2,977","$2,456,312.33","$1,930,719.34",
,,OTHER,"96,530","$43,608,023.62","$34,224,397.12",
,29827,TOTAL,"73,035","$61,867,195.00","$48,635,717.71",
,,80S,"17,021","$2,379,695.91","$1,873,144.07",
,,SG,"1,766","$2,211,779.11","$1,732,566.43",
,,OTHER,"54,248","$57,275,719.98","$45,030,007.21",
,29828,TOTAL,"10,511","$6,972,129.65","$5,480,560.05",
,,80S,"2,572","$184,683.60","$146,335.18",
,,SG,250,"$493,051.68","$386,826.12",
,,OTHER,"7,689","$6,294,394.37","$4,947,398.75",
,29830,TOTAL,70,"$24,472.49","$19,354.60",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,640.35","$1,312.28",
,,OTHER,67,"$22,832.14","$18,042.32",
,29834,TOTAL,339,"$75,629.81","$60,146.50",
,,80S,60,"$1,760.01","$1,340.82",
,,SG,N/A,"$4,139.68","$3,113.75",
,,OTHER,272,"$69,730.12","$55,691.93",
,29835,TOTAL,100,"$30,584.14","$24,054.42",
,,80S,16,$932.34,$745.86,
,,SG,N/A,"$1,264.45","$1,011.56",
,,OTHER,82,"$28,387.35","$22,297.00",
,29836,TOTAL,148,"$47,304.32","$37,155.02",
,,80S,30,"$1,744.28","$1,283.92",
,,SG,N/A,"$1,238.51",$990.81,
,,OTHER,116,"$44,321.53","$34,880.29",
,29837,TOTAL,184,"$78,988.42","$61,818.11",
,,80S,33,"$2,149.64","$1,614.88",
,,SG,N/A,"$6,671.90","$5,229.52",
,,OTHER,142,"$70,166.88","$54,973.71",
,29838,TOTAL,384,"$194,550.91","$151,544.09",
,,80S,30,"$2,128.50","$1,609.23",
,,SG,N/A,"$6,017.41","$4,205.24",
,,OTHER,344,"$186,405.00","$145,729.62",
,29840,TOTAL,130,"$50,100.18","$39,606.48",
,,80S,N/A,$53.59,$42.87,
,,SG,N/A,"$3,942.05","$3,055.78",
,,OTHER,124,"$46,104.54","$36,507.83",
,29843,TOTAL,34,"$10,398.47","$8,299.03",
,,80S,N/A,$155.85,$124.68,
,,SG,N/A,$818.74,$654.99,
,,OTHER,31,"$9,423.88","$7,519.36",
,29844,TOTAL,249,"$79,860.88","$63,304.65",
,,80S,35,"$1,405.65","$1,119.73",
,,SG,N/A,"$2,931.39","$2,345.12",
,,OTHER,208,"$75,523.84","$59,839.80",
,29845,TOTAL,233,"$94,834.81","$74,537.56",
,,80S,30,"$1,502.15","$1,201.74",
,,SG,N/A,"$4,354.29","$3,483.44",
,,OTHER,198,"$88,978.37","$69,852.38",
,29846,TOTAL,"1,681","$786,155.63","$612,764.37",
,,80S,82,"$4,135.10","$3,259.61",
,,SG,66,"$49,956.13","$39,684.82",
,,OTHER,"1,533","$732,064.40","$569,819.94",
,29847,TOTAL,105,"$44,103.84","$35,283.08",
,,80S,18,"$1,013.36",$810.69,
,,SG,N/A,"$5,514.76","$4,411.81",
,,OTHER,83,"$37,575.72","$30,060.58",
,29848,TOTAL,"29,307","$20,810,536.01","$16,394,482.56",
,,80S,N/A,$399.05,$319.25,
,,SG,"1,388","$1,726,317.81","$1,359,254.88",
,,OTHER,"27,911","$19,083,819.15","$15,034,908.43",
,29850,TOTAL,25,"$10,647.29","$8,314.91",
,,OTHER,25,"$10,647.29","$8,314.91",
,29851,TOTAL,22,"$17,067.10","$13,562.01",
,,80S,N/A,$296.14,$145.23,
,,OTHER,19,"$16,770.96","$13,416.78",
,29855,TOTAL,163,"$93,106.80","$74,000.64",
,,80S,29,"$2,945.94","$2,321.87",
,,OTHER,134,"$90,160.86","$71,678.77",
,29856,TOTAL,23,"$15,488.38","$12,282.68",
,,80S,N/A,$788.58,$630.86,
,,OTHER,17,"$14,699.80","$11,651.82",
,29860,TOTAL,53,"$25,967.93","$19,725.62",
,,80S,N/A,$611.70,$489.36,
,,OTHER,45,"$25,356.23","$19,236.26",
,29861,TOTAL,90,"$22,139.10","$17,209.26",
,,80S,14,$783.38,$626.70,
,,SG,N/A,"$1,293.88","$1,035.10",
,,OTHER,75,"$20,061.84","$15,547.46",
,29862,TOTAL,"1,334","$972,448.15","$759,430.65",
,,80S,257,"$25,073.20","$19,570.26",
,,SG,31,"$53,099.48","$39,206.03",
,,OTHER,"1,046","$894,275.47","$700,654.36",
,29863,TOTAL,488,"$160,605.05","$126,945.64",
,,80S,102,"$4,773.69","$3,760.25",
,,SG,N/A,"$6,787.33","$4,954.77",
,,OTHER,378,"$149,044.03","$118,230.62",
,29866,TOTAL,62,"$64,871.82","$49,928.00",
,,80S,N/A,$183.25,$146.60,
,,SG,N/A,"$6,159.66","$4,927.73",
,,OTHER,57,"$58,528.91","$44,853.67",
,29867,TOTAL,33,"$31,725.75","$25,380.59",
,,80S,N/A,$509.65,$407.71,
,,OTHER,29,"$31,216.10","$24,972.88",
,29868,TOTAL,N/A,"$4,797.72","$3,838.17",
,,80S,N/A,$244.24,$195.39,
,,OTHER,N/A,"$4,553.48","$3,642.78",
,29870,TOTAL,"2,239","$697,005.99","$549,468.88",
,,80S,N/A,$50.58,$40.46,
,,SG,26,"$18,245.10","$14,250.89",
,,OTHER,"2,211","$678,710.31","$535,177.53",
,29871,TOTAL,"2,565","$1,003,808.88","$794,659.28",
,,80S,N/A,$74.82,$59.86,
,,SG,N/A,"$2,005.57","$1,604.45",
,,OTHER,"2,561","$1,001,728.49","$792,994.97",
,29873,TOTAL,"4,352","$1,270,132.63","$994,151.65",
,,80S,N/A,$91.04,$72.83,
,,SG,113,"$62,378.08","$48,586.17",
,,OTHER,"4,236","$1,207,663.51","$945,492.65",
,29874,TOTAL,873,"$426,729.41","$332,054.56",
,,80S,44,"$2,390.52","$1,912.41",
,,SG,22,"$18,348.29","$14,349.14",
,,OTHER,807,"$405,990.60","$315,793.01",
,29875,TOTAL,"13,921","$4,054,871.38","$3,197,936.03",
,,80S,376,"$10,046.79","$8,024.35",
,,SG,450,"$251,339.70","$199,411.21",
,,OTHER,"13,095","$3,793,484.89","$2,990,500.47",
,29876,TOTAL,"16,595","$7,894,112.21","$6,211,009.86",
,,80S,24,"$1,667.42","$1,333.90",
,,SG,407,"$257,931.10","$203,172.04",
,,OTHER,"16,164","$7,634,513.69","$6,006,503.92",
,29877,TOTAL,"7,547","$4,445,395.29","$3,438,617.50",
,,80S,298,"$20,266.69","$16,100.84",
,,SG,272,"$233,325.78","$180,781.35",
,,OTHER,"6,977","$4,191,802.82","$3,241,735.31",
,29879,TOTAL,"16,334","$6,779,300.11","$5,308,874.43",
,,80S,574,"$34,220.57","$27,122.18",
,,SG,518,"$242,739.64","$186,436.02",
,,OTHER,"15,242","$6,502,339.90","$5,095,316.23",
,29880,TOTAL,"80,831","$55,192,443.76","$43,437,386.38",
,,80S,"2,682","$225,500.40","$178,882.41",
,,SG,"2,980","$2,680,804.83","$2,108,949.70",
,,OTHER,"75,169","$52,286,138.53","$41,149,554.27",
,29881,TOTAL,"105,098","$64,124,392.47","$50,259,034.52",
,,80S,"3,213","$236,030.63","$187,248.14",
,,SG,"4,008","$3,546,873.45","$2,779,593.84",
,,OTHER,"97,877","$60,341,488.39","$47,292,192.54",
,29882,TOTAL,825,"$494,779.24","$385,624.73",
,,80S,N/A,$86.06,$68.85,
,,SG,21,"$15,291.54","$12,039.31",
,,OTHER,803,"$479,401.64","$373,516.57",
,29883,TOTAL,379,"$269,399.62","$211,402.24",
,,80S,19,"$1,883.84","$1,470.16",
,,SG,12,"$8,592.05","$6,873.64",
,,OTHER,348,"$258,923.73","$203,058.44",
,29884,TOTAL,"1,980","$882,980.43","$695,339.79",
,,80S,251,"$18,677.92","$14,707.51",
,,SG,56,"$42,354.95","$33,774.70",
,,OTHER,"1,673","$821,947.56","$646,857.58",
,29885,TOTAL,41,"$27,579.35","$21,701.45",
,,80S,N/A,$373.93,$195.37,
,,OTHER,37,"$27,205.42","$21,506.08",
,29886,TOTAL,104,"$38,050.52","$30,139.06",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,703.62","$1,362.90",
,,OTHER,101,"$36,346.90","$28,776.16",
,29887,TOTAL,201,"$119,763.49","$93,140.36",
,,80S,12,"$1,050.31",$840.26,
,,SG,N/A,"$3,418.55","$2,734.84",
,,OTHER,184,"$115,294.63","$89,565.26",
,29888,TOTAL,"2,364","$1,771,797.02","$1,394,973.75",
,,80S,517,"$65,852.11","$51,739.33",
,,SG,30,"$35,977.63","$28,299.92",
,,OTHER,"1,817","$1,669,967.28","$1,314,934.50",
,29889,TOTAL,121,"$99,302.87","$79,230.36",
,,80S,16,"$2,500.04","$1,892.04",
,,SG,N/A,"$1,186.17",$948.94,
,,OTHER,104,"$95,616.66","$76,389.38",
,29891,TOTAL,774,"$504,270.71","$388,584.42",
,,80S,121,"$10,271.84","$8,065.53",
,,SG,21,"$25,249.51","$17,834.64",
,,OTHER,632,"$468,749.36","$362,684.25",
,29892,TOTAL,70,"$45,952.10","$35,818.73",
,,80S,N/A,$662.27,$529.82,
,,SG,N/A,"$3,421.51","$2,737.21",
,,OTHER,60,"$41,868.32","$32,551.70",
,29893,TOTAL,"2,312","$1,377,489.62","$1,070,460.76",
,,80S,N/A,$148.34,$118.68,
,,SG,93,"$95,733.67","$72,706.60",
,,OTHER,"2,217","$1,281,607.61","$997,635.48",
,29894,TOTAL,219,"$76,866.89","$60,272.94",
,,80S,23,"$1,113.46",$890.78,
,,SG,N/A,"$2,435.11","$1,948.08",
,,OTHER,191,"$73,318.32","$57,434.08",
,29895,TOTAL,567,"$225,206.07","$178,075.67",
,,80S,55,"$2,476.71","$1,900.36",
,,SG,15,"$9,130.58","$7,304.49",
,,OTHER,497,"$213,598.78","$168,870.82",
,29897,TOTAL,558,"$237,332.47","$185,019.99",
,,80S,63,"$3,709.88","$2,909.15",
,,SG,17,"$11,582.77","$8,735.33",
,,OTHER,478,"$222,039.82","$173,375.51",
,29898,TOTAL,"2,265","$1,003,194.11","$784,840.83",
,,80S,309,"$19,073.85","$14,988.42",
,,SG,68,"$47,525.46","$36,542.49",
,,OTHER,"1,888","$936,594.80","$733,309.92",
,29899,TOTAL,325,"$262,422.64","$206,548.58",
,,80S,71,"$9,755.87","$7,717.23",
,,SG,N/A,"$8,899.49","$6,648.62",
,,OTHER,247,"$243,767.28","$192,182.73",
,29900,TOTAL,N/A,"$2,401.65","$1,869.97",
,,OTHER,N/A,"$2,401.65","$1,869.97",
,29901,TOTAL,30,"$11,261.81","$8,680.07",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$429.54,$343.63,
,,OTHER,29,"$10,832.27","$8,336.44",
,29902,TOTAL,N/A,"$2,687.84","$2,150.28",
,,OTHER,N/A,"$2,687.84","$2,150.28",
,29904,TOTAL,N/A,"$3,746.64","$2,997.31",
,,80S,N/A,$75.21,$60.17,
,,OTHER,N/A,"$3,671.43","$2,937.14",
,29905,TOTAL,31,"$18,746.91","$14,617.23",
,,80S,N/A,$181.38,$145.10,
,,SG,N/A,$570.74,$456.59,
,,OTHER,27,"$17,994.79","$14,015.54",
,29906,TOTAL,72,"$47,091.01","$37,619.89",
,,80S,N/A,$885.93,$668.44,
,,SG,N/A,"$1,141.48",$913.18,
,,OTHER,61,"$45,063.60","$36,038.27",
,29907,TOTAL,34,"$22,000.56","$17,385.44",
,,80S,N/A,$779.75,$623.81,
,,OTHER,25,"$21,220.81","$16,761.63",
,29999,TOTAL,"3,816","$1,328,360.38","$1,055,782.33",
,,80S,566,"$33,690.47","$26,852.49",
,,SG,0,$0.00,$0.00,
,,OTHER,"3,250","$1,294,669.91","$1,028,929.84",
RESPIRATORY,30000,TOTAL,427,"$65,494.72","$50,681.28",
,,OTHER,427,"$65,494.72","$50,681.28",
,30020,TOTAL,314,"$43,720.27","$33,942.81",
,,SG,N/A,$136.14,$108.91,
,,OTHER,313,"$43,584.13","$33,833.90",
,30100,TOTAL,"3,321","$335,612.04","$257,595.46",
,,SG,N/A,$502.80,$402.24,
,,OTHER,"3,314","$335,109.24","$257,193.22",
,30110,TOTAL,627,"$115,587.69","$88,507.69",
,,SG,N/A,$317.20,$253.75,
,,OTHER,624,"$115,270.49","$88,253.94",
,30115,TOTAL,"1,048","$334,212.05","$265,572.52",
,,SG,26,"$9,965.03","$7,972.03",
,,OTHER,"1,022","$324,247.02","$257,600.49",
,30117,TOTAL,"2,394","$1,073,541.37","$845,746.45",
,,80S,0,$0.00,$0.00,
,,SG,33,"$17,126.49","$13,663.74",
,,OTHER,"2,361","$1,056,414.88","$832,082.71",
,30118,TOTAL,189,"$106,316.88","$83,933.76",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$2,499.01","$1,999.21",
,,OTHER,185,"$103,817.87","$81,934.55",
,30120,TOTAL,371,"$149,242.08","$117,149.37",
,,80S,0,$0.00,$0.00,
,,SG,12,"$5,495.28","$4,295.09",
,,OTHER,359,"$143,746.80","$112,854.28",
,30124,TOTAL,115,"$26,189.29","$19,916.08",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,070.22",$591.60,
,,OTHER,111,"$25,119.07","$19,324.48",
,30125,TOTAL,44,"$26,332.72","$20,759.96",
,,OTHER,44,"$26,332.72","$20,759.96",
,30130,TOTAL,"4,878","$1,257,032.16","$993,256.29",
,,80S,0,$0.00,$0.00,
,,SG,133,"$44,944.37","$35,610.16",
,,OTHER,"4,745","$1,212,087.79","$957,646.13",
,30140,TOTAL,"23,300","$8,648,051.91","$6,793,666.49",
,,80S,0,$0.00,$0.00,
,,SG,835,"$328,938.65","$260,639.57",
,,OTHER,"22,465","$8,319,113.26","$6,533,026.92",
,30150,TOTAL,406,"$244,028.53","$193,161.34",
,,80S,N/A,$108.07,$86.46,
,,SG,N/A,"$5,292.95","$4,234.36",
,,OTHER,400,"$238,627.51","$188,840.52",
,30160,TOTAL,76,"$41,851.30","$33,265.04",
,,80S,N/A,$58.19,$46.55,
,,OTHER,75,"$41,793.11","$33,218.49",
,30200,TOTAL,"8,313","$634,033.84","$484,720.08",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$258.41,$206.73,
,,OTHER,"8,305","$633,775.43","$484,513.35",
,30210,TOTAL,873,"$70,787.22","$53,891.58",
,,SG,N/A,$81.61,$65.29,
,,OTHER,872,"$70,705.61","$53,826.29",
,30220,TOTAL,466,"$79,395.32","$61,724.69",
,,SG,N/A,"$3,456.20","$2,764.97",
,,OTHER,456,"$75,939.12","$58,959.72",
,30300,TOTAL,"1,893","$315,550.77","$244,642.12",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$28.96,$23.17,
,,OTHER,"1,892","$315,521.81","$244,618.95",
,30310,TOTAL,146,"$28,951.17","$22,438.59",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,489.64","$1,191.72",
,,OTHER,143,"$27,461.53","$21,246.87",
,30320,TOTAL,13,"$4,580.26","$3,556.21",
,,80S,0,$0.00,$0.00,
,,OTHER,13,"$4,580.26","$3,556.21",
,30400,TOTAL,102,"$91,130.09","$72,846.76",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$2,586.13","$2,068.91",
,,OTHER,99,"$88,543.96","$70,777.85",
,30410,TOTAL,73,"$75,525.71","$59,324.73",
,,80S,N/A,$321.29,$257.03,
,,SG,N/A,"$1,249.59",$999.67,
,,OTHER,70,"$73,954.83","$58,068.03",
,30420,TOTAL,447,"$532,941.00","$423,693.61",
,,80S,0,$0.00,$0.00,
,,SG,16,"$18,400.64","$14,720.49",
,,OTHER,431,"$514,540.36","$408,973.12",
,30430,TOTAL,110,"$68,037.01","$54,321.49",
,,80S,N/A,$428.94,$343.16,
,,SG,N/A,"$3,596.69","$2,877.35",
,,OTHER,101,"$64,011.38","$51,100.98",
,30435,TOTAL,44,"$45,507.68","$34,723.87",
,,SG,N/A,"$4,887.56","$3,910.04",
,,OTHER,40,"$40,620.12","$30,813.83",
,30450,TOTAL,110,"$149,281.37","$117,522.92",
,,80S,N/A,$212.53,$170.02,
,,SG,N/A,"$3,240.85","$2,592.68",
,,OTHER,106,"$145,827.99","$114,760.22",
,30460,TOTAL,N/A,"$5,317.92","$4,254.34",
,,OTHER,N/A,"$5,317.92","$4,254.34",
,30462,TOTAL,13,"$17,173.31","$13,666.03",
,,OTHER,13,"$17,173.31","$13,666.03",
,30465,TOTAL,"1,933","$1,866,009.99","$1,473,116.37",
,,80S,N/A,"$1,055.55",$844.44,
,,SG,76,"$115,395.75","$91,404.70",
,,OTHER,"1,849","$1,749,558.69","$1,380,867.23",
,30520,TOTAL,"26,895","$11,975,589.07","$9,375,638.31",
,,80S,0,$0.00,$0.00,
,,SG,812,"$543,841.00","$427,748.85",
,,OTHER,"26,083","$11,431,748.07","$8,947,889.46",
,30540,TOTAL,N/A,"$5,263.82","$4,211.04",
,,OTHER,N/A,"$5,263.82","$4,211.04",
,30545,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,30560,TOTAL,641,"$71,906.90","$56,144.46",
,,80S,0,$0.00,$0.00,
,,SG,18,"$1,601.89","$1,204.44",
,,OTHER,623,"$70,305.01","$54,940.02",
,30580,TOTAL,741,"$372,710.01","$293,424.36",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$8,180.76","$6,544.60",
,,OTHER,734,"$364,529.25","$286,879.76",
,30600,TOTAL,98,"$37,697.78","$29,406.83",
,,80S,N/A,$59.23,$47.38,
,,SG,N/A,"$1,253.33","$1,002.66",
,,OTHER,96,"$36,385.22","$28,356.79",
,30620,TOTAL,154,"$80,470.27","$64,117.17",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$2,862.21","$2,289.76",
,,OTHER,152,"$77,608.06","$61,827.41",
,30630,TOTAL,323,"$174,869.99","$136,736.86",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$6,780.92","$5,424.74",
,,OTHER,315,"$168,089.07","$131,312.12",
,30801,TOTAL,"3,471","$634,426.57","$491,629.91",
,,SG,N/A,"$1,831.16","$1,464.92",
,,OTHER,"3,461","$632,595.41","$490,164.99",
,30802,TOTAL,"4,699","$824,897.63","$646,491.77",
,,80S,0,$0.00,$0.00,
,,SG,67,"$11,549.89","$9,074.00",
,,OTHER,"4,632","$813,347.74","$637,417.77",
,30901,TOTAL,"114,296","$8,525,659.11","$6,457,498.44",
,,80S,0,$0.00,$0.00,
,,SG,19,$640.89,$445.28,
,,OTHER,"114,277","$8,525,018.22","$6,457,053.16",
,30903,TOTAL,"46,200","$5,869,802.33","$4,541,787.77",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$275.34,$220.28,
,,OTHER,"46,195","$5,869,526.99","$4,541,567.49",
,30905,TOTAL,"7,356","$904,168.04","$704,655.77",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$261.30,$209.04,
,,OTHER,"7,351","$903,906.74","$704,446.73",
,30906,TOTAL,"1,106","$203,730.69","$159,043.35",
,,OTHER,"1,106","$203,730.69","$159,043.35",
,30915,TOTAL,110,"$46,123.11","$36,898.53",
,,80S,0,$0.00,$0.00,
,,OTHER,110,"$46,123.11","$36,898.53",
,30920,TOTAL,185,"$127,145.96","$101,500.63",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$757.43,$605.94,
,,OTHER,184,"$126,388.53","$100,894.69",
,30930,TOTAL,"4,124","$655,693.24","$520,337.65",
,,80S,0,$0.00,$0.00,
,,SG,91,"$33,052.02","$25,950.75",
,,OTHER,"4,033","$622,641.22","$494,386.90",
,30999,TOTAL,392,"$79,795.40","$63,629.31",
,,80S,0,$0.00,$0.00,
,,SG,0,$0.00,$0.00,
,,OTHER,392,"$79,795.40","$63,629.31",
,31000,TOTAL,"4,235","$712,441.08","$558,015.11",
,,SG,28,"$1,706.32","$1,365.13",
,,OTHER,"4,207","$710,734.76","$556,649.98",
,31002,TOTAL,196,"$27,811.76","$21,379.16",
,,OTHER,196,"$27,811.76","$21,379.16",
,31020,TOTAL,406,"$111,512.96","$88,809.48",
,,80S,0,$0.00,$0.00,
,,SG,16,"$6,956.84","$5,565.48",
,,OTHER,390,"$104,556.12","$83,244.00",
,31030,TOTAL,609,"$287,889.24","$225,909.44",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$8,953.22","$6,466.02",
,,OTHER,600,"$278,936.02","$219,443.42",
,31032,TOTAL,373,"$194,446.42","$154,238.66",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$5,090.86","$4,072.69",
,,OTHER,368,"$189,355.56","$150,165.97",
,31040,TOTAL,110,"$45,939.05","$36,396.51",
,,SG,N/A,"$1,019.13",$815.30,
,,OTHER,109,"$44,919.92","$35,581.21",
,31050,TOTAL,141,"$52,639.34","$40,684.18",
,,SG,N/A,"$2,111.56","$1,689.25",
,,OTHER,138,"$50,527.78","$38,994.93",
,31051,TOTAL,97,"$44,525.11","$35,304.63",
,,80S,0,$0.00,$0.00,
,,OTHER,97,"$44,525.11","$35,304.63",
,31070,TOTAL,240,"$70,683.94","$56,020.09",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,435.74","$1,148.60",
,,OTHER,236,"$69,248.20","$54,871.49",
,31075,TOTAL,76,"$46,591.00","$35,368.89",
,,80S,N/A,$643.56,$514.85,
,,SG,N/A,"$1,173.13",$938.50,
,,OTHER,70,"$44,774.31","$33,915.54",
,31080,TOTAL,41,"$22,926.23","$17,749.20",
,,80S,N/A,$521.32,$417.06,
,,SG,N/A,"$1,231.44",$985.15,
,,OTHER,36,"$21,173.47","$16,346.99",
,31081,TOTAL,65,"$44,827.96","$35,862.34",
,,80S,N/A,$677.12,$541.70,
,,OTHER,59,"$44,150.84","$35,320.64",
,31084,TOTAL,20,"$18,708.91","$13,384.86",
,,80S,N/A,$328.89,$263.11,
,,OTHER,18,"$18,380.02","$13,121.75",
,31085,TOTAL,93,"$73,883.51","$58,770.71",
,,80S,17,"$2,270.18","$1,708.15",
,,OTHER,76,"$71,613.33","$57,062.56",
,31086,TOTAL,14,"$11,406.67","$9,125.34",
,,OTHER,14,"$11,406.67","$9,125.34",
,31087,TOTAL,25,"$16,044.64","$12,835.71",
,,80S,N/A,$304.38,$243.50,
,,OTHER,22,"$15,740.26","$12,592.21",
,31090,TOTAL,355,"$396,330.57","$315,397.26",
,,SG,N/A,"$1,500.77","$1,200.62",
,,OTHER,353,"$394,829.80","$314,196.64",
,31200,TOTAL,"1,076","$519,850.88","$412,920.96",
,,80S,0,$0.00,$0.00,
,,SG,41,"$40,841.80","$32,647.78",
,,OTHER,"1,035","$479,009.08","$380,273.18",
,31201,TOTAL,267,"$191,254.76","$150,485.00",
,,SG,N/A,"$3,413.86","$2,709.81",
,,OTHER,264,"$187,840.90","$147,775.19",
,31205,TOTAL,733,"$482,518.83","$383,295.17",
,,80S,56,"$6,999.31","$5,599.32",
,,SG,N/A,"$10,112.71","$8,090.19",
,,OTHER,669,"$465,406.81","$369,605.66",
,31225,TOTAL,861,"$1,275,942.46","$1,017,876.92",
,,80S,72,"$17,834.80","$14,267.87",
,,SG,0,$0.00,$0.00,
,,OTHER,789,"$1,258,107.66","$1,003,609.05",
,31230,TOTAL,74,"$108,164.95","$86,399.95",
,,80S,N/A,"$1,951.54","$1,561.24",
,,OTHER,66,"$106,213.41","$84,838.71",
,31231,TOTAL,"361,419","$60,624,663.26","$46,740,076.28",
,,80S,0,$0.00,$0.00,
,,SG,48,"$1,961.67","$1,514.60",
,,OTHER,"361,371","$60,622,701.59","$46,738,561.68",
,31233,TOTAL,"6,716","$1,727,480.85","$1,352,266.39",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$40.09,$32.07,
